title,price,location,area_m2,rooms,bathrooms,property_type,url,garden,terrace,garage,elevator,swimming_pool,doorman,cellar,air_conditioning,heating,security,double_glazing,reinforced_door,equipped_kitchen,scraped_at
A vendre un appartement s3,650000.0,"Les Berges Du Lac 2, La Marsa",180.0,3.0,,Appartement,https://www.mubawab.tn/fr/a/8201315/a-vendre-un-appartement-s3,0,1,1,1,0,0,0,1,1,0,1,1,0,2026-02-06 21:09:40
Villa S5 avec piscine à Chotrana 2,5500000.0,"Chotrana 2, La Soukra",700.0,5.0,,Villa,https://www.mubawab.tn/fr/a/8201285/villa-s5-avec-piscine-%C3%A0-chotrana-2,1,1,1,0,1,0,1,1,1,1,1,1,1,2026-02-06 21:09:40
A vendre s2,,"Megrine Jaouhara, Mégrine",90.0,2.0,1.0,,https://www.mubawab.tn/fr/a/8201266/a-vendre-s2,0,0,1,0,0,0,0,0,1,0,0,0,1,2026-02-06 21:09:40
Belle villa à la nouvelle médina,750000.0,"Nouvelle Medina, Nouvelle Medina",300.0,4.0,,Villa,https://www.mubawab.tn/fr/a/8132600/belle-villa-%C3%A0-la-nouvelle-m%C3%A9dina,1,1,1,0,0,0,0,0,1,1,0,0,0,2026-02-06 21:09:40
Appartement neuf haut standing à Mégrine coteau,422000.0,"Megrine Coteau, Mégrine",110.0,2.0,,Appartement,https://www.mubawab.tn/fr/a/8201158/appartement-neuf-haut-standing-%C3%A0-m%C3%A9grine-coteau,0,1,1,1,0,0,0,1,1,0,0,0,1,2026-02-06 21:09:40
A vendre appartement s3 à Agba diar ben mahmoud agba,220000.0,"El Hrairia, El Hrairia",140.0,3.0,1.0,Appartement,https://www.mubawab.tn/fr/a/7994374/a-vendre-appartement-s3-%C3%A0-agba-diar-ben-mahmoud-agba,0,1,0,0,0,1,0,0,0,1,0,0,1,2026-02-06 21:09:40
A vendre appartement s2 au Centre ville Tunis,120000.0,"Bab Bhar, Tunis",70.0,2.0,1.0,Appartement,https://www.mubawab.tn/fr/a/8201114/a-vendre-appartement-s2-au-centre-ville-tunis,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-02-06 21:09:40
A vendre à HAMMAMET zone craxi une villa s3,520000.0,"Hammamet, Hammamet",308.0,3.0,1.0,Villa,https://www.mubawab.tn/fr/a/8112951/a-vendre-%C3%A0-hammamet-zone-craxi-une-villa-s3,1,1,0,0,1,0,0,1,0,0,0,0,0,2026-02-06 21:09:40
Appartement S1 cité ghazela,150000.0,"Cité el Ghazela, Raoued",54.0,1.0,1.0,Appartement,https://www.mubawab.tn/fr/a/8195200/appartement-s1-cit%C3%A9-ghazela,0,0,0,1,0,0,0,0,1,0,0,0,0,2026-02-06 21:09:40
Villa s5 a Gammarth Village,1900000.0,"Gammarth, La Marsa",400.0,5.0,,Villa,https://www.mubawab.tn/fr/a/7895100/villa-s5-a-gammarth-village,1,0,0,0,1,0,0,0,0,0,0,0,0,2026-02-06 21:09:40
À VENDRE – Villa S3 à Soliman,450000.0,"Soliman, Soliman",442.0,3.0,1.0,Villa,https://www.mubawab.tn/fr/a/8110981/%C3%A0-vendre-%E2%80%93-villa-s3-%C3%A0-soliman,1,1,1,0,1,0,1,1,1,1,1,1,1,2026-02-06 21:09:40
Vente Villa Royale S4 Hammamet yasmine,890000.0,"Yasmine Hammamet, Hammamet",265.0,4.0,,Villa,https://www.mubawab.tn/fr/a/8072147/vente-villa-royale-s4-hammamet-yasmine,1,0,0,0,1,0,0,0,0,0,0,0,1,2026-02-06 21:09:40
Vente Villa Oasis S4 Hammamet centre,990000.0,"Hammamet, Hammamet",480.0,4.0,,Villa,https://www.mubawab.tn/fr/a/8007630/vente-villa-oasis-s4-hammamet-centre,1,0,0,0,1,0,0,1,1,0,0,0,1,2026-02-06 21:09:40
Vente Villa Katrina S4 Hammamet nord,1050000.0,"Hammamet Nord, Hammamet",280.0,4.0,,Villa,https://www.mubawab.tn/fr/a/8123105/vente-villa-katrina-s4-hammamet-nord,1,0,0,0,1,0,0,1,1,1,0,0,1,2026-02-06 21:09:40
Grande villa,680000.0,"El Mourouj 5, El Mourouj",300.0,7.0,,Villa,https://www.mubawab.tn/fr/a/8200829/grande-villa,1,1,1,0,0,0,0,0,0,0,0,0,1,2026-02-06 21:09:40
Appartement s3 vente aux berges du Lac 2,730000.0,"Les Berges Du Lac 2, La Marsa",174.0,3.0,,Appartement,https://www.mubawab.tn/fr/a/8198989/appartement-s3-vente-aux-berges-du-lac-2,0,1,1,1,0,1,0,1,1,1,1,1,1,2026-02-06 21:09:40
A Vendre une Villa à Beb Mateur Bizerte,,"Bizerte Centre Ville, Bizerte Nord",117.0,5.0,,Villa,https://www.mubawab.tn/fr/a/8128454/a-vendre-une-villa-%C3%A0-beb-mateur-bizerte,1,1,1,0,0,0,1,0,0,1,0,0,1,2026-02-06 21:09:40
A Vendre un Luxieux duplex à Bizerte,370000.0,"Bizerte, Bizerte Nord",196.0,2.0,,Duplex,https://www.mubawab.tn/fr/a/8176714/a-vendre-un-luxieux-duplex-%C3%A0-bizerte,0,0,0,0,0,0,1,1,0,1,1,1,1,2026-02-06 21:09:40
Maison à vendre Bousalem,135000.0,"Bou Salem, Bou Salem",120.0,4.0,,Maison,https://www.mubawab.tn/fr/a/8200700/maison-%C3%A0-vendre-bousalem,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:09:40
"Villa s3 à Raoued 
Cité Thameur",400000.0,"Raoued, Raoued",125.0,3.0,1.0,Villa,https://www.mubawab.tn/fr/a/8200653/villa-s3-%C3%A0-raoued-cit%C3%A9-thameur,1,0,1,0,1,0,0,0,0,0,0,0,1,2026-02-06 21:09:40
Maison a rénover Alain Savary 802m2,2000000.0,"Montplaisir, Tunis",802.0,3.0,,Maison,https://www.mubawab.tn/fr/a/8194867/maison-a-r%C3%A9nover-alain-savary-802m2,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:09:40
A vendre: S4 avec une belle vue sur Mer à AFH,620000.0,"Cité El Wafa, Nabeul",178.0,4.0,,,https://www.mubawab.tn/fr/a/8007509/a-vendre-s4-avec-une-belle-vue-sur-mer-%C3%A0-afh,0,1,1,1,1,1,0,1,1,1,1,1,1,2026-02-06 21:09:40
Kasr Essaïd vente d'une maison neuve jamais habité,530000.0,"Ksar Said, Le Bardo",210.0,6.0,,Maison,https://www.mubawab.tn/fr/a/8138288/kasr-essa%C3%AFd-vente-d-une-maison-neuve-jamais-habit%C3%A9,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:09:40
A VENDRE appartement S3 à la Cité Ennasser 2,530000.0,"Ariana, Ariana Ville",155.0,4.0,1.0,Appartement,https://www.mubawab.tn/fr/a/8006537/a-vendre-appartement-s3-%C3%A0-la-cit%C3%A9-ennasser-2,0,0,1,1,0,0,0,0,0,0,0,0,1,2026-02-06 21:09:40
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:09:40
A VENDRE: Villa d'un seul étage à Lakagnia / El Ouardia,520000.0,"Lakanya, El Ouardia",575.0,4.0,1.0,Villa,https://www.mubawab.tn/fr/a/7937856/a-vendre-villa-d-un-seul-%C3%A9tage-%C3%A0-lakagnia-el-ouardia,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:09:42
Appartement à vendre à Le Bardo. Surface de 630 m²,1650000.0,"Le Bardo, Le Bardo",630.0,14.0,,Appartement,https://www.mubawab.tn/fr/a/8188894/appartement-%C3%A0-vendre-%C3%A0-le-bardo-surface-de-630-m%C2%B2,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:09:42
Maison arabe,,"Bab Souika, Tunis",220.0,4.0,1.0,Maison,https://www.mubawab.tn/fr/a/8142961/maison-arabe,0,0,0,0,0,0,0,1,0,0,0,0,0,2026-02-06 21:09:42
Somptueuse maison à vendre. Surface totale 96 m². Terrasse e...,78000.0,"Bou Arada, Bou Arada",96.0,4.0,1.0,Maison,https://www.mubawab.tn/fr/a/7936251/somptueuse-maison-%C3%A0-vendre-surface-totale-96-m%C2%B2-terrasse-et-jardin,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:09:42
Appartement,130000.0,"Mornag, Mornag",60.0,2.0,1.0,Appartement,https://www.mubawab.tn/fr/a/8086704/appartement,0,0,1,1,0,1,0,1,1,1,0,0,0,2026-02-06 21:09:42
A vendre une villa,,"Hammamet Sud, Hammamet",346.0,3.0,,Villa,https://www.mubawab.tn/fr/a/8198267/a-vendre-une-villa,1,1,1,0,1,0,1,1,1,1,0,0,1,2026-02-06 21:09:42
Appartement S3 Neuf – 2ᵉ Étage – Jardins de Carthage,795000.0,"Les Jardins de Carthage, Le Kram",150.0,3.0,1.0,Appartement,https://www.mubawab.tn/fr/a/8200345/appartement-s3-neuf-%E2%80%93-2%E1%B5%89-%C3%A9tage-%E2%80%93-jardins-de-carthage,0,1,1,0,0,0,0,1,1,1,1,1,1,2026-02-06 21:09:42
RÉSIDENCE MYRIAM 3 – Jardins de Carthage,640000.0,"Les Jardins de Carthage, Le Kram",,,,,https://www.mubawab.tn/fr/p/4543/r%C3%A9sidence-myriam-3-%E2%80%93-jardins-de-carthage,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:09:42
Appartement S3 Neuf avec Jardin – Rez de chaussée,920000.0,"Les Jardins de Carthage, Le Kram",150.0,4.0,1.0,Appartement,https://www.mubawab.tn/fr/a/8200331/appartement-s3-neuf-avec-jardin-%E2%80%93-rez-de-chauss%C3%A9e,1,0,1,0,0,0,0,0,0,0,0,0,1,2026-02-06 21:09:42
"Réf 2494: villa de charme à Ghar EL Melh, Bizerte",330000.0,"Ghar El Melh, Ghar El Melh",243.0,2.0,,Villa,https://www.mubawab.tn/fr/a/7787429/r%C3%A9f-2494-villa-de-charme-%C3%A0-ghar-el-melh-bizerte,1,1,0,0,0,0,0,1,0,0,0,0,1,2026-02-06 21:09:42
Villa de maitre à vendre à la soukra,,"Aéroport Tunis Carthage, La Soukra",4943.0,2.0,1.0,Villa,https://www.mubawab.tn/fr/a/8172172/villa-de-maitre-%C3%A0-vendre-%C3%A0-la-soukra,1,1,1,0,1,1,1,1,1,0,0,0,1,2026-02-06 21:09:42
Vente Appartement,,"Nouvelle Medina, Nouvelle Medina",80.0,2.0,1.0,Appartement,https://www.mubawab.tn/fr/a/8200245/vente-appartement,1,0,0,0,0,1,0,0,0,1,0,0,0,2026-02-06 21:09:42
Appartement S3 vide aux berges du lac2,800000.0,"Les Berges Du Lac 2, La Marsa",158.0,3.0,,Appartement,https://www.mubawab.tn/fr/a/8184027/appartement-s3-vide-aux-berges-du-lac2,0,1,1,0,0,0,0,0,0,1,0,0,1,2026-02-06 21:09:42
A vendre appartement S3 a Rades meliane,410000.0,"Rades Meliane, Rades",138.0,3.0,,Appartement,https://www.mubawab.tn/fr/a/8150147/a-vendre-appartement-s3-a-rades-meliane,0,1,1,0,0,0,0,0,1,0,0,0,0,2026-02-06 21:09:42
Maison arabe avec étage et local commercial,205000.0,"El Halfaouine, Tunis",187.0,4.0,,Maison,https://www.mubawab.tn/fr/a/8200058/maison-arabe-avec-%C3%A9tage-et-local-commercial,0,1,0,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:09:42
Studio hammamet climatisée WI FI,,"Hammamet, Hammamet",85.0,1.0,1.0,Studio,https://www.mubawab.tn/fr/a/8189108/studio-hammamet-climatis%C3%A9e-wi-fi,0,0,0,0,0,0,0,1,0,1,0,0,1,2026-02-06 21:09:42
Appartement s2,260000.0,"Aouina, La Marsa",97.0,2.0,1.0,Appartement,https://www.mubawab.tn/fr/a/8199968/appartement-s2,0,1,0,0,1,0,0,0,0,0,0,0,1,2026-02-06 21:09:42
A vendre: de particulier à particulier,285000.0,"Cité Ennasr 2, Ariana Ville",50.0,2.0,1.0,,https://www.mubawab.tn/fr/a/8199866/a-vendre-de-particulier-%C3%A0-particulier,0,1,1,1,0,1,0,1,1,1,1,1,1,2026-02-06 21:09:42
Maison de charme à Ras Jebel entre Mer et Foret,1350000.0,"Cap Zebib, Ras Jebel",750.0,10.0,,Maison,https://www.mubawab.tn/fr/a/8120283/maison-de-charme-%C3%A0-ras-jebel-entre-mer-et-foret,1,1,0,0,1,0,0,1,1,0,0,0,1,2026-02-06 21:09:42
S3 à vendre,240000.0,"Aouina, La Marsa",92.0,3.0,1.0,,https://www.mubawab.tn/fr/a/8107558/s3-%C3%A0-vendre,0,1,0,0,0,0,0,1,1,1,0,0,1,2026-02-06 21:09:42
Spacieux S4 avec Terasse – Ennasr 2,600000.0,"Cité Ennasr 2, Ariana Ville",190.0,4.0,,,https://www.mubawab.tn/fr/a/8199676/spacieux-s4-avec-terasse-%E2%80%93-ennasr-2,0,1,1,0,0,1,0,1,1,1,1,0,0,2026-02-06 21:09:42
Villa individuelle en vente,540000.0,"Hammamet Nord, Hammamet",270.0,,,Villa,https://www.mubawab.tn/fr/a/8176513/villa-individuelle-en-vente,0,1,0,0,1,0,0,0,1,0,0,0,0,2026-02-06 21:09:42
Villa individuelle en vente,520000.0,"Route El Ain, Sfax Ville",795.0,,,Villa,https://www.mubawab.tn/fr/a/8199596/villa-individuelle-en-vente,0,0,1,0,0,0,1,0,0,0,0,0,1,2026-02-06 21:09:42
Un duplex S3,860000.0,"Chotrana 1, La Soukra",190.0,3.0,,Duplex,https://www.mubawab.tn/fr/a/8162571/un-duplex-s3,1,1,1,1,0,1,1,1,1,1,1,1,1,2026-02-06 21:09:42
A saisir Belle Villa Bardo Centre,1234570.0,"Le Bardo, Le Bardo",550.0,7.0,,Villa,https://www.mubawab.tn/fr/a/8199128/a-saisir-belle-villa-bardo-centre,1,1,1,0,0,0,0,1,0,0,0,0,0,2026-02-06 21:09:42
A vendre appt RDC a rénover titré 400 m² Mutuelle ville,800000.0,"Mutuelle Ville, El Menzah",400.0,4.0,,,https://www.mubawab.tn/fr/a/8046045/a-vendre-appt-rdc-a-r%C3%A9nover-titr%C3%A9-400-m%C2%B2-mutuelle-ville,0,1,1,0,0,0,0,0,1,0,0,0,0,2026-02-06 21:09:42
Appartement à Vendre,105000.0,"Cité Frina, Monastir Ville",75.0,2.0,1.0,Appartement,https://www.mubawab.tn/fr/a/8199315/appartement-%C3%A0-vendre,0,1,0,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:09:42
A vendre Terrain de 470m² à Av. Alain Savary,1250000.0,"Cité Jardins, Cité El Khadra",260.0,5.0,,Terrain,https://www.mubawab.tn/fr/a/8199294/a-vendre-terrain-de-470m%C2%B2-%C3%A0-av-alain-savary,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:09:42
Bel appartement à vendre à Mornaguia. Surface de 275 m². Jar...,,"Mornaguia, Mornaguia",275.0,3.0,,Appartement,https://www.mubawab.tn/fr/a/8199262/bel-appartement-%C3%A0-vendre-%C3%A0-mornaguia-surface-de-275-m%C2%B2-jardin,1,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:09:42
Villa à vendre à Sfax,,"Menzel Hedi Chaker, Menzel Chaker",594.0,4.0,,Villa,https://www.mubawab.tn/fr/a/8199225/villa-%C3%A0-vendre-%C3%A0-sfax,1,1,1,0,0,0,0,1,0,0,0,0,0,2026-02-06 21:09:42
S1 avec jardin en cours de construction,317600.0,"Cité El Wafa, Nabeul",100.0,1.0,1.0,,https://www.mubawab.tn/fr/a/7872033/s1-avec-jardin-en-cours-de-construction,1,1,1,1,1,1,0,1,1,1,1,1,1,2026-02-06 21:09:42
À vendre Villa à Riadh3 Sousse,750000.0,"Sousse Riadh, Sousse Riadh",627.0,5.0,,Villa,https://www.mubawab.tn/fr/a/8187347/%C3%A0-vendre-villa-%C3%A0-riadh3-sousse,1,1,1,0,0,0,0,1,1,1,0,0,1,2026-02-06 21:09:42
Apparemment S2 zone touristique Hammem Sousse,320000.0,"Hammam Sousse, Hammam Sousse",117.0,2.0,1.0,,https://www.mubawab.tn/fr/a/8189755/apparemment-s2-zone-touristique-hammem-sousse,0,1,0,1,0,1,0,1,1,1,0,0,1,2026-02-06 21:09:42
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:09:43
À Vendre Étage de Villa à Tantana Kantawi,430000.0,"Tantana, Tantana",180.0,4.0,,Villa,https://www.mubawab.tn/fr/a/8154455/%C3%A0-vendre-%C3%A9tage-de-villa-%C3%A0-tantana-kantawi,0,1,1,0,0,0,0,1,1,0,0,0,1,2026-02-06 21:09:45
Villa de plein pied à raoued plage,,"Raoued, Raoued",500.0,3.0,,Villa,https://www.mubawab.tn/fr/a/7740394/villa-de-plein-pied-%C3%A0-raoued-plage,1,1,1,0,1,1,0,1,1,1,1,1,1,2026-02-06 21:09:45
Immeuble à hammamet,,"Hammamet Nord, Hammamet",600.0,10.0,,Immeuble,https://www.mubawab.tn/fr/a/8184642/immeuble-%C3%A0-hammamet,1,1,1,0,1,0,0,1,1,1,0,0,0,2026-02-06 21:09:45
Villa à vendre à la marsa,,"La Marsa, La Marsa",400.0,6.0,,Villa,https://www.mubawab.tn/fr/a/8184989/villa-%C3%A0-vendre-%C3%A0-la-marsa,1,1,1,0,1,0,0,1,1,0,0,0,1,2026-02-06 21:09:45
Appartement S2 avec jardin,365000.0,"Gammarth, La Marsa",97.0,2.0,1.0,Appartement,https://www.mubawab.tn/fr/a/8197568/appartement-s2-avec-jardin,1,0,1,0,0,0,0,1,1,0,0,0,1,2026-02-06 21:09:45
Un appart très bien placé,920000.0,"La Marsa, La Marsa",130.0,3.0,,,https://www.mubawab.tn/fr/a/8163942/un-appart-tr%C3%A8s-bien-plac%C3%A9,0,1,0,0,0,1,0,1,1,1,1,0,1,2026-02-06 21:09:45
Appartement S3 à proximité de Yassmine Hamamet,216000.0,"Bouficha, Bouficha",120.0,3.0,1.0,Appartement,https://www.mubawab.tn/fr/a/8198944/appartement-s3-%C3%A0-proximit%C3%A9-de-yassmine-hamamet,0,1,0,0,0,0,0,1,0,0,0,0,1,2026-02-06 21:09:45
Le projet immobilier Résidence Emna,,"Cité el Ghazela, Raoued",,,,,https://www.mubawab.tn/fr/p/4086/le-projet-immobilier-r%C3%A9sidence-emna%C2%A0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:09:45
Villa zone R2,,"Sakiet Eddaier, Sakiet Eddaier",425.0,4.0,1.0,Villa,https://www.mubawab.tn/fr/a/8198928/villa-zone-r2,1,1,1,0,0,0,1,0,0,0,1,1,1,2026-02-06 21:09:45
"Vente maison à Cité Ezzitoun 1. 
Surface de 189 m². 
Jardin...",260000.0,"Cité Ezzitoun 1, Fouchana",189.0,6.0,,Maison,https://www.mubawab.tn/fr/a/8198922/vente-maison-%C3%A0-cit%C3%A9-ezzitoun-1-surface-de-189-m%C2%B2-jardin-et-garage,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:09:45
A vendre une belle villa à riadh Alandalous,,"Riadh al Andalous, Ariana Ville",1020.0,6.0,,Villa,https://www.mubawab.tn/fr/a/8198818/a-vendre-une-belle-villa-%C3%A0-riadh-alandalous,1,1,1,0,1,0,0,1,1,1,1,1,1,2026-02-06 21:09:45
Maison en train de construire,12345.0,"Mornaguia, Mornaguia",180.0,3.0,,Maison,https://www.mubawab.tn/fr/a/8198787/maison-en-train-de-construire,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:09:45
À vendre 2 villas en front de mer à Sousse,576800.0,"Sousse Ville, Sousse Ville",250.0,2.0,1.0,Villa,https://www.mubawab.tn/fr/a/8143704/%C3%A0-vendre-2-villas-en-front-de-mer-%C3%A0-sousse,1,1,0,0,0,0,0,1,1,0,0,0,1,2026-02-06 21:09:45
À Vendre: Appartement S2 à Cité Rayhan,85000.0,"Sousse Ville, Sousse Ville",70.0,2.0,1.0,Appartement,https://www.mubawab.tn/fr/a/7890414/%C3%A0-vendre-appartement-s2-%C3%A0-cit%C3%A9-rayhan,0,0,1,0,0,0,0,1,0,0,1,0,1,2026-02-06 21:09:45
A Vendre un Duplex S3 à Borj Touil,500000.0,"Borj Touil, Raoued",220.0,3.0,,Duplex,https://www.mubawab.tn/fr/a/8198682/a-vendre-un-duplex-s3-%C3%A0-borj-touil,1,1,1,1,0,1,0,1,1,1,1,1,1,2026-02-06 21:09:45
Appartement à Vendre,87000.0,"Cité Frina, Monastir Ville",75.0,2.0,1.0,Appartement,https://www.mubawab.tn/fr/a/8194348/appartement-%C3%A0-vendre,0,1,0,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:09:45
2 villas et un studio AFH JENDOUBA,680000.0,"Jendouba Ville, Jendouba Ville",500.0,4.0,,Villa,https://www.mubawab.tn/fr/a/8193297/2-villas-et-un-studio-afh-jendouba,1,1,1,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:09:45
Maison jumelée en vente,550000.0,"Mahdia Ville, Mahdia Ville",190.0,,,Maison,https://www.mubawab.tn/fr/a/8198532/maison-jumel%C3%A9e-en-vente,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:09:45
S3 en vente,275000.0,"El Manar 1, El Menzah",90.0,,,,https://www.mubawab.tn/fr/a/8198517/s3-en-vente,0,1,0,1,0,0,0,0,1,0,0,0,0,2026-02-06 21:09:45
S3 haut standing a vendre accés direct promoteur,498000.0,"Cité el Ghazela, Raoued",162.0,3.0,,,https://www.mubawab.tn/fr/a/8198417/s3-haut-standing-a-vendre-acc%C3%A9s-direct-promoteur,0,1,0,1,0,0,0,1,1,1,0,0,1,2026-02-06 21:09:45
À VENDRE – Superbe appartement 132 m² à El Manar 2,340000.0,"El Manar 2, El Menzah",132.0,3.0,,Appartement,https://www.mubawab.tn/fr/a/8198398/%C3%A0-vendre-%E2%80%93-superbe-appartement-132-m%C2%B2-%C3%A0-el-manar-2,0,1,0,0,0,1,0,0,1,1,0,1,1,2026-02-06 21:09:45
A vendre Appartement S2 a Jardin De Carthage,470000.0,"Les Jardins de Carthage, Le Kram",85.0,2.0,,Appartement,https://www.mubawab.tn/fr/a/8198362/a-vendre-appartement-s2-a-jardin-de-carthage,1,0,1,1,0,1,0,1,1,1,1,1,1,2026-02-06 21:09:45
Un Appartement S2 Direct promoteur à Ain Zaghouan Nord,477000.0,"Ain Zaghouan Nord, La Marsa",111.0,2.0,,Appartement,https://www.mubawab.tn/fr/a/7548802/un-appartement-s2-direct-promoteur-%C3%A0-ain-zaghouan-nord,0,1,1,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:09:45
A vendre une villa S4 à Hammamet Sud,,"Hammamet Sud, Hammamet",347.0,4.0,,Villa,https://www.mubawab.tn/fr/a/8198239/a-vendre-une-villa-s4-%C3%A0-hammamet-sud,1,1,1,0,1,0,0,1,1,1,0,0,1,2026-02-06 21:09:45
Villa à vendre ou loyer,600000.0,"Centre Ville, Gafsa Sud",350.0,4.0,1.0,Villa,https://www.mubawab.tn/fr/a/8197992/villa-%C3%A0-vendre-ou-loyer,1,1,1,0,0,0,1,1,0,0,1,0,1,2026-02-06 21:09:45
Villa de haut standing à vendre. 8 belles chambres. Jardin e...,,"Grombalia, Grombalia",460.0,8.0,,Villa,https://www.mubawab.tn/fr/a/8198188/villa-de-haut-standing-%C3%A0-vendre-8-belles-chambres-jardin-et-terrasse,1,1,1,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:09:45
À vendre deux appartements s3 et s1,,"Les Jardins de Carthage, Le Kram",300.0,4.0,,Appartement,https://www.mubawab.tn/fr/a/8141386/%C3%A0-vendre-deux-appartements-s3-et-s1,0,1,1,1,0,1,0,1,1,1,1,1,1,2026-02-06 21:09:45
Un Duplex S3,1300000.0,"Les Jardins de Carthage, Le Kram",292.0,3.0,,Duplex,https://www.mubawab.tn/fr/a/8089288/un-duplex-s3,1,1,1,1,0,1,1,1,1,1,1,1,1,2026-02-06 21:09:45
Apparemment S2 à Sahloul 4,370000.0,"Sahloul, Sahloul",107.0,2.0,,,https://www.mubawab.tn/fr/a/8189798/apparemment-s2-%C3%A0-sahloul-4,0,0,1,0,0,0,0,1,1,1,0,0,1,2026-02-06 21:09:45
À Vendre S3 à El Kantaoui,750000.0,"El Kantaoui, Hammam Sousse",180.0,3.0,,,https://www.mubawab.tn/fr/a/8192097/%C3%A0-vendre-s3-%C3%A0-el-kantaoui,0,1,1,1,0,1,0,1,1,1,0,0,1,2026-02-06 21:09:45
AV S2 Mourouj 6,220000.0,"Ben Arous, Ben Arous",91.0,2.0,1.0,,https://www.mubawab.tn/fr/a/8198076/av-s2-mourouj-6,0,1,1,1,0,1,0,1,1,1,0,0,1,2026-02-06 21:09:45
À vendre un bel Appart S2 au jardin de Carthage,625000.0,"République, Tunis",125.0,2.0,,,https://www.mubawab.tn/fr/a/8198039/%C3%A0-vendre-un-bel-appart-s2-au-jardin-de-carthage,0,1,1,1,0,1,0,1,1,0,0,0,1,2026-02-06 21:09:45
Villa à La Marsa,1750000.0,"La Marsa, La Marsa",300.0,4.0,,Villa,https://www.mubawab.tn/fr/a/8170581/villa-%C3%A0-la-marsa,1,1,1,0,0,0,1,1,1,0,0,1,1,2026-02-06 21:09:45
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:09:45
Appartement S3 de 155.7 m² à Sidi Daoud,550000.0,"La Marsa, La Marsa",155.0,3.0,,Appartement,https://www.mubawab.tn/fr/a/8101311/appartement-s3-de-155-7-m%C2%B2-%C3%A0-sidi-daoud,0,1,1,1,0,1,0,1,1,0,0,1,1,2026-02-06 21:09:47
A Vendre un appartement à Gammarth,,"Gammarth, La Marsa",180.0,5.0,,Appartement,https://www.mubawab.tn/fr/a/8197998/a-vendre-un-appartement-%C3%A0-gammarth,1,1,0,0,0,0,0,1,1,0,0,0,0,2026-02-06 21:09:47
Villa a vendre,,"La Manouba, La Manouba",340.0,8.0,,Villa,https://www.mubawab.tn/fr/a/8197988/villa-a-vendre,1,1,1,0,0,0,0,0,1,0,1,0,0,2026-02-06 21:09:47
S2 à Vendre au lac 2,690000.0,"Les Berges Du Lac 2, La Marsa",147.0,2.0,,,https://www.mubawab.tn/fr/a/8092342/s2-%C3%A0-vendre-au-lac-2,0,1,1,0,0,0,0,0,0,1,0,0,0,2026-02-06 21:09:47
Studio s1 à vendre,,"Sousse Ville, Sousse Ville",50.0,1.0,1.0,Studio,https://www.mubawab.tn/fr/a/8197899/studio-s1-%C3%A0-vendre,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:09:47
Opportunité: étage complet au centre de Tunis,570000.0,"Bab Jazira, Tunis",307.0,9.0,,,https://www.mubawab.tn/fr/a/8196092/opportunit%C3%A9-%C3%A9tage-complet-au-centre-de-tunis,0,1,0,1,0,1,0,0,0,1,1,0,0,2026-02-06 21:09:47
Un étage du maison,280000.0,"Erriadh, Le Kram",104.0,3.0,1.0,Maison,https://www.mubawab.tn/fr/a/8186253/un-%C3%A9tage-du-maison,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:09:47
Résidence NOUR,,"Les Jardins de Carthage, Le Kram",,,,,https://www.mubawab.tn/fr/p/3721/r%C3%A9sidence-nour,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-06 21:09:47
A vendre un Appartement S2 a Ain Zaghouan Nord,690000.0,"Ain Zaghouan Nord, La Marsa",170.0,2.0,,Appartement,https://www.mubawab.tn/fr/a/8197669/a-vendre-un-appartement-s2-a-ain-zaghouan-nord,1,1,1,1,0,1,0,1,1,1,1,1,1,2026-02-06 21:09:47
Appartement à Vendre,83000.0,"Cité Frina, Monastir Ville",46.0,1.0,1.0,Appartement,https://www.mubawab.tn/fr/a/8197635/appartement-%C3%A0-vendre,0,0,0,0,0,0,0,0,0,1,0,0,0,2026-02-06 21:09:47
